id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
"8","3477","BEAZLEYS BRIDGE","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.702","143.164","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"9","3477","CARAPOOEE","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7202","143.298","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"10","3477","CARAPOOEE WEST","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7325","143.267","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"11","3477","COONOOER BRIDGE","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.4712","143.319","21503140009","21503140009","215031400","Buloke","21503","Murray River - Swan Hill","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"12","3477","COONOOER WEST","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.4077","143.25","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"13","3477","DALYENONG","VIC","143.4180029","-36.8061787","","","Updated 25-Mar-2020 AUSPOST","21503","Murray River - Swan Hill","215","North West","R3","-36.8214","143.414","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"14","3477","GOOROC","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.4841","143.193","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"15","3477","GOWAR EAST","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5716","143.38","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"16","3477","GRAYS BRIDGE","VIC","142.8997503","-36.61840529","","","Updated 25-Mar-2020 AUSPOST","21503","Murray River - Swan Hill","215","North West","R3","-36.6184","142.9","21501139106","21501139106","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"17","3477","GRE GRE","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.6646","143.149","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"18","3477","GRE GRE NORTH","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5645","143.055","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"19","3477","GRE GRE SOUTH","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.6631","143.012","21501139106","21501139106","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"20","3477","KOOREH","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.6432","143.415","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"21","3477","MARNOO EAST","VIC","142.9563966","-36.65690656","","","Updated 25-Mar-2020 AUSPOST","21503","Murray River - Swan Hill","215","North West","R3","-36.6635","142.959","21501139106","21501139106","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"22","3477","MOOLERR","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.6361","143.163","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"23","3477","MOYREISK","VIC","143.412675","-37.105993","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.8666","143.338","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"24","3477","PARADISE","VIC","142.7154","-36.988914","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.8317","143.109","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"25","3477","REDBANK","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.936","143.324","20103101305","20103101305","201031013","Avoca","20103","Maryborough - Pyrenees","201","Ballarat","2","2","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"26","3477","ROSTRON","VIC","142.7154","-36.988914","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7832","143.18","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"27","3477","SLATY CREEK","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5731","143.271","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"28","3477","ST ARNAUD EAST","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.6146","143.314","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"29","3477","ST ARNAUD NORTH","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5743","143.215","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"30","3477","STUART MILL","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.8057","143.286","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"31","3477","SUTHERLAND","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5586","143.184","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"32","3477","SWANWATER","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.531","143.087","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"33","3477","TOTTINGTON","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7687","143.103","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"34","3477","TRAYNORS LAGOON","VIC","143.230699","-36.688551","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5807","142.981","21501139106","21501139106","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"35","3477","WINJALLOK","VIC","142.771159","-37.0666","","","Updated 25-Mar-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.8096","143.19","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"36","3477","YORK PLAINS","VIC","142.9166939","-36.58743626","","","Updated 25-Mar-2020 AUSPOST","21503","Murray River - Swan Hill","215","North West","R3","-36.5874","142.917","21501139106","21501139106","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7709","3478","AVON PLAINS","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.5508207","142.9246631","21501139106","21501139106","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7710","3478","BEAZLEYS BRIDGE","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7020334","143.1636178","21501139108","21501139108","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7711","3478","BERRIMAL WEST","VIC","143.230699","-36.688551","Moonambel","","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.4896","143.433","20203103308","20203103308","202031033","Loddon","20203","Loddon - Elmore","202","Bendigo","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7712","3478","CARAPOOEE","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7201734","143.2978752","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7713","3478","CARAPOOEE WEST","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.7324712","143.2668778","21501139107","21501139107","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7714","3478","COONOOER BRIDGE","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.4711528","143.318772","21503140009","21503140009","215031400","Buloke","21503","Murray River - Swan Hill","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7715","3478","COONOOER WEST","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.4076896","143.2502265","21501139110","21501139110","215011391","St Arnaud","21501","Grampians","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7716","3478","DARKBONEE","VIC","143.230699","-36.688551","Moonambel","","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-37.0021","143.283","20103101305","20103101305","201031013","Avoca","20103","Maryborough - Pyrenees","201","Ballarat","2","2","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
"7717","3478","DOOBOOBETIC","VIC","143.230699","-36.688551","ST ARNAUD","Delivery Area","Updated 6-Feb-2020","21503","Murray River - Swan Hill","215","North West","R3","-36.3846219","143.159244","21503140009","21503140009","215031400","Buloke","21503","Murray River - Swan Hill","215","North West","3","3","5","5","Mallee","301.296966552734","V2","PHN206","Western Victoria","Pyrenees","Mallee","Rural"
